Price,Confidence Interval,Timestamp
3024.2589000000003,2.12095,2022-02-05 15:02:53.128556
3024.2589000000003,2.12095,2022-02-05 15:02:53.322875
3024.2589000000003,2.12095,2022-02-05 15:02:53.518484
3024.2589000000003,2.12095,2022-02-05 15:02:53.714253
3024.3549000000003,1.87925,2022-02-05 15:02:53.906650
3024.3549000000003,1.87925,2022-02-05 15:02:54.113517
3024.3578,1.87415,2022-02-05 15:02:54.318973
3024.3578,1.87415,2022-02-05 15:02:54.511193
3024.3578,1.87415,2022-02-05 15:02:54.710385
3024.3578,1.87415,2022-02-05 15:02:54.911604
3024.3578,1.87415,2022-02-05 15:02:55.114485
3024.3578,2.4195,2022-02-05 15:02:55.313190
3024.3578,2.4195,2022-02-05 15:02:55.577538
3024.3798,1.9768000000000001,2022-02-05 15:02:55.772952
3024.4377,1.736,2022-02-05 15:02:55.977037
3024.4377,1.736,2022-02-05 15:02:56.177034
3024.4377,1.736,2022-02-05 15:02:56.374909
3024.4377,1.736,2022-02-05 15:02:56.574255
3024.4377,1.736,2022-02-05 15:02:56.766909
3024.4377,1.736,2022-02-05 15:02:56.966126
3024.4377,1.736,2022-02-05 15:02:57.163482
3024.4377,1.736,2022-02-05 15:02:57.359235
3024.4377,1.736,2022-02-05 15:02:57.561453
3024.4377,1.736,2022-02-05 15:02:57.758646
3024.4377,1.736,2022-02-05 15:02:57.955285
3024.4377,1.736,2022-02-05 15:02:58.145369
3024.4377,1.736,2022-02-05 15:02:58.344634
3024.4377,1.736,2022-02-05 15:02:58.541993
3024.4377,1.736,2022-02-05 15:02:58.735125
3024.4377,1.736,2022-02-05 15:02:58.934642
3024.4377,1.736,2022-02-05 15:02:59.132095
3024.4377,3.3875,2022-02-05 15:02:59.336105
3024.4377,3.3875,2022-02-05 15:02:59.528061
3024.4377,3.4719,2022-02-05 15:02:59.724423
3024.4377,3.3241,2022-02-05 15:02:59.923573
3024.4377,3.3241,2022-02-05 15:03:00.124547
3024.4386,2.59655,2022-02-05 15:03:00.323739
3024.4386,2.59655,2022-02-05 15:03:00.528960
3024.4386,2.59655,2022-02-05 15:03:00.737453
3024.4386,2.59655,2022-02-05 15:03:00.940707
3024.4386,2.59655,2022-02-05 15:03:01.136484
3024.4386,2.59655,2022-02-05 15:03:01.340497
3024.4386,2.59655,2022-02-05 15:03:01.532664
3024.4386,2.59655,2022-02-05 15:03:01.727663
3024.4386,2.59655,2022-02-05 15:03:01.921073
3023.9823,4.4567,2022-02-05 15:03:02.114213
3023.9823,4.4567,2022-02-05 15:03:02.308339
3023.9823,4.4567,2022-02-05 15:03:02.513766
3024.0666,3.25305,2022-02-05 15:03:02.714014
3024.0666,3.25305,2022-02-05 15:03:02.921398
3024.12,2.5102,2022-02-05 15:03:03.128251
3024.12,2.5102,2022-02-05 15:03:03.327165
3024.12,2.5102,2022-02-05 15:03:03.522371
3024.12,2.5102,2022-02-05 15:03:03.716017
3024.1346,2.7264,2022-02-05 15:03:03.912510
3024.1346,2.7264,2022-02-05 15:03:04.116648
3024.1346,2.7264,2022-02-05 15:03:04.320052
3024.1649,2.3893,2022-02-05 15:03:04.521968
3024.1649,2.3893,2022-02-05 15:03:04.717956
3024.2371000000003,2.19035,2022-02-05 15:03:04.917410
3024.2371000000003,2.19035,2022-02-05 15:03:05.124784
3024.2371000000003,2.19035,2022-02-05 15:03:05.333496
3024.2371000000003,2.19035,2022-02-05 15:03:05.533958
3024.2371000000003,2.19035,2022-02-05 15:03:05.730508
3024.2371000000003,2.19035,2022-02-05 15:03:05.928341
3024.2371000000003,2.19035,2022-02-05 15:03:06.120645
3024.2371000000003,2.19035,2022-02-05 15:03:06.321947
3024.2371000000003,2.19035,2022-02-05 15:03:06.519314
3024.2371000000003,2.19035,2022-02-05 15:03:06.713839
3024.2371000000003,2.19035,2022-02-05 15:03:06.915934
3024.2371000000003,2.19035,2022-02-05 15:03:07.115416
3024.2348,3.555,2022-02-05 15:03:07.312802
3024.2348,3.555,2022-02-05 15:03:07.509548
3024.2609,3.2182500000000003,2022-02-05 15:03:07.709430
3024.2609,3.2182500000000003,2022-02-05 15:03:07.913984
3024.3163,1.965,2022-02-05 15:03:08.112643
3024.3163,1.965,2022-02-05 15:03:08.307970
3024.3163,1.965,2022-02-05 15:03:08.505863
3024.3160000000003,2.2644,2022-02-05 15:03:08.701303
3024.324,1.83685,2022-02-05 15:03:08.897195
3024.324,1.83685,2022-02-05 15:03:09.095738
3024.3163,1.965,2022-02-05 15:03:09.293511
3024.3163,1.965,2022-02-05 15:03:09.498087
3024.3163,1.965,2022-02-05 15:03:09.701087
3024.3163,1.965,2022-02-05 15:03:09.885797
3024.324,1.83685,2022-02-05 15:03:10.081214
3024.324,1.83685,2022-02-05 15:03:10.274985
3024.3163,1.965,2022-02-05 15:03:10.481108
3024.3163,1.965,2022-02-05 15:03:10.676801
3024.3163,1.965,2022-02-05 15:03:10.873540
3024.3214000000003,2.1615,2022-02-05 15:03:11.071479
3024.3214000000003,2.1615,2022-02-05 15:03:11.264622
3024.3214000000003,2.1615,2022-02-05 15:03:11.459003
3024.3214000000003,2.1615,2022-02-05 15:03:11.661238
3024.3214000000003,2.1615,2022-02-05 15:03:11.865293
3024.3199,2.4401,2022-02-05 15:03:12.060029
3024.3169000000003,1.60965,2022-02-05 15:03:12.254030
3024.3169000000003,1.60965,2022-02-05 15:03:12.448534
3024.3163,1.965,2022-02-05 15:03:12.641624
3024.3163,1.965,2022-02-05 15:03:12.838179
3024.3163,1.965,2022-02-05 15:03:13.035419
3024.3163,1.965,2022-02-05 15:03:13.238947
3024.3160000000003,2.2644,2022-02-05 15:03:13.435361
3024.3160000000003,2.2644,2022-02-05 15:03:13.633721
3024.3192,1.9569,2022-02-05 15:03:13.834450
3024.3192,1.9569,2022-02-05 15:03:14.039360
3024.3192,1.9569,2022-02-05 15:03:14.235339
3024.3192,1.9569,2022-02-05 15:03:14.434254
3024.3192,1.9569,2022-02-05 15:03:14.636908
3024.3192,1.9569,2022-02-05 15:03:14.834487
3024.3192,1.9569,2022-02-05 15:03:15.030858
3024.3192,1.9569,2022-02-05 15:03:15.225591
3024.3192,1.9569,2022-02-05 15:03:15.417087
3024.3192,1.9569,2022-02-05 15:03:15.614282
3024.3192,1.9569,2022-02-05 15:03:15.811029
3024.3192,1.9569,2022-02-05 15:03:16.010646
3024.3763,2.8141000000000003,2022-02-05 15:03:16.204656
3024.3763,2.8141000000000003,2022-02-05 15:03:16.403575
3024.3763,2.71775,2022-02-05 15:03:16.599425
3024.3763,2.8141000000000003,2022-02-05 15:03:16.798078
3024.3763,2.8141000000000003,2022-02-05 15:03:16.996110
3024.4377,1.736,2022-02-05 15:03:17.193631
3024.4377,1.736,2022-02-05 15:03:17.393108
3024.4377,1.554,2022-02-05 15:03:17.590507
3024.4377,1.554,2022-02-05 15:03:17.789550
3024.4377,1.736,2022-02-05 15:03:17.984372
3024.4377,1.736,2022-02-05 15:03:18.183945
3024.4377,1.554,2022-02-05 15:03:18.384059
3024.4377,1.554,2022-02-05 15:03:18.582537
3024.4377,1.554,2022-02-05 15:03:18.784814
3024.4377,1.554,2022-02-05 15:03:18.996249
3024.4377,1.41735,2022-02-05 15:03:19.199526
3024.4377,1.41735,2022-02-05 15:03:19.399240
3024.4377,1.41735,2022-02-05 15:03:19.587162
3024.4377,1.41735,2022-02-05 15:03:19.786223
3024.4377,1.736,2022-02-05 15:03:19.981973
3024.4377,1.736,2022-02-05 15:03:20.177068
3024.4377,1.736,2022-02-05 15:03:20.371539
3024.4377,1.736,2022-02-05 15:03:20.565389
3024.4377,1.736,2022-02-05 15:03:20.762776
3024.4377,1.736,2022-02-05 15:03:20.961513
3024.4377,1.736,2022-02-05 15:03:21.168557
3024.2859,1.56085,2022-02-05 15:03:21.380377
3024.2859,1.56085,2022-02-05 15:03:21.572701
3024.2859,1.56085,2022-02-05 15:03:21.778016
3023.8687,1.9006,2022-02-05 15:03:21.980131
3023.8687,1.9006,2022-02-05 15:03:22.179460
3023.8801,1.8803,2022-02-05 15:03:22.372370
